index,inchikey,smiles,homo,lumo,lumo_calib,homo_calib,PCE,PCE_calib
6433,RSYVYKUAGLBIJY-UHFFFAOYNA-N,FC(F)(F)c1ncc(-c2ccc3nc(-c4cnc(C(F)(F)F)nc4)oc3c2)cn1,-7.129382739,-3.156520602,-3.51509975796406,-7.28912032306411,0.008006057961483,0.073283208926153
6434,VRXNLUNMMALUGJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cnc(C5=C6OCCOC6=C[Si]5(C)C)nc4)cc3o2)C(=O)N(C)C1=O,-5.605545207,-3.374211678,-3.92174505807569,-5.72642676860698,0,9.75150922346896
6435,RABDRTBSLMIZSP-UHFFFAOYNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3ncc(-c4ccc5ncoc5c4)cn3)[Si]2(C)C)C(=O)N(C)C1=O,-5.714390745,-2.9116181415,-3.52463434861294,-5.8192358276089,2.87283846714746,6.04316774808393
6436,JBBVNPPXNSVXOA-UHFFFAOYNA-N,N#Cc1ccc2sc(-c3ccnc(C4COc5nsnc5O4)n3)c(-c3ccnc(C4COc5nsnc5O4)n3)c2c1,-6.46622916300471,-2.90923975482457,-3.40283316263487,-6.66385791415182,0.330732673483278,0.66509764847751
6437,FQQDCWXMLWHIHV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c3c(c(-c4c(-c5ccncn5)sc5ccc(C#N)cc45)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-5.9438751783461,-3.99287867132693,-4.46572886874039,-6.10755736499653,7.36027369345801,6.53518742998613
6438,ACLVGQSACQBINK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3sc4ccc(C#N)cc4c3-c3c4c(cc5cscc35)N=S=N4)n2)C(=O)N(C)C1=O,-5.73343276499954,-3.55736370916558,-3.99970792857762,-5.89414759691411,7.20624529896125,7.96917318138927
6439,NIOZBSKTPPKTLJ-UHFFFAOYNA-N,CN1C(=Cc2ncc(-c3ccc4nc(-c5cnc(C=C6Oc7ccccc7N6C)nc5)oc4c3)cn2)Oc2ccccc21,-4.9796833635,-1.904796915,-2.31835530035825,-5.07482951787101,0,0
6440,JGGJYKSTBLBYFX-UHFFFAOYNA-N,c1cc2nc(-c3ncc(-c4ccc5nc(-c6cnc(-c7nc8ccsc8s7)nc6)oc5c4)cn3)sc2s1,-6.095350128,-2.938829526,-3.35984789166185,-6.26216707393107,1.0826354443369,1.81211347904045
6441,MPGBDJUBZSYLHQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ccc4nc(-c5cnc(C=C6SC(=S)N(C)C6=O)nc5)oc4c3)cn2)SC1=S,-6.3402525885,-3.5102686005,-3.93253363656011,-6.41691952520171,1.95755009503069,3.18328305586163
6442,SWGMWWAOHLTPEG-UHFFFAOYNA-N,O=C1c2ccccc2C(=O)N1c1ncc(-c2ccc3nc(-c4cnc(N5C(=O)c6ccccc6C5=O)nc4)oc3c2)cn1,-6.51804690862469,-2.612292912,-3.01506019200607,-6.58926717454217,0.027690885380503,0.291091804667494
6443,WOFYMZWWCQJZCW-XWQTZBKQNA-N,CN1C(=O)C(=Cc2csc(C3=C4C(=O)N(C)C(c5nocc5C(=O)O)=C4C(=O)N3C)c2C(=O)O)C(=O)N(C)C1=O,-5.69342461946768,-3.15645456072594,-3.61689374444513,-5.75612110966457,0,7.35949564284567
6444,RAIQCZUMLVEMIF-UHFFFAOYNA-N,O=C(n1ccnc1)n1ccnc1-c1ncc(-c2ccc3nc(-c4cnc(-c5nccn5C(=O)n5ccnc5)nc4)oc3c2)cn1,-6.421886742,-2.99480487077284,-3.49618811833461,-6.55461540970464,0.49272747611035,1.07003180275576
6445,VWSWGFLYFZGSEM-UHFFFAOYNA-N,C=Cc1ccnc(-c2ccc(C(=O)c3cocc3-c3c(F)cc(C=C4C(=O)N(C)C(=O)N(C)C4=O)c4nsnc34)s2)n1,-6.42067937233642,-3.42612034415189,-3.7586774299789,-6.53286848305749,1.36281266856383,1.87570014971519
6446,ZGZJCKGRTNRFQG-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccc(C(=O)c4cocc4-c4c(F)ccc5nsnc45)s3)n2)C(=O)N(C)C1=O,-6.31918030377658,-3.56611702104337,-3.85233067284793,-6.385283809638,2.28870205261358,3.07198805132137
6447,KGZCAVDNQPGYCK-PKRZOPRNNA-N,CN1C(=O)C(=Cc2cnc(-c3ncc(-c4sccc4C(=O)O)cn3)nn2)C(=O)N(C)C1=O,-6.42317289486547,-3.59263258772615,-4.14348984234128,-6.47831909561676,1.85612942039825,3.42912156599509
6448,FKKNLEFQDIICDK-UHFFFAOYNA-N,N#Cc1cnc(-c2ncc(-c3ccc4nc(-c5cnc(-c6ncc(C#N)s6)nc5)oc4c3)cn2)s1,-6.7756347405,-3.5102686005,-3.93462618653914,-6.93115885051112,0.615522609082598,0.928977198377955
6449,IRTBHIKYAOBYNU-SREBMQDQNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4ccnc(C(=O)O)n4)cc2C32SCCS2)C(=O)N(C)C1=O,-6.04335454652121,-3.43348882204245,-4.05303982993452,-6.15954305041253,3.50913935281897,5.47827326886392
6450,BWZYZWZDRHTQFP-HPRFPMAVNA-N,O=C(O)c1ncc(-c2ccc3nc(-c4cnc(C(=O)O)nc4)oc3c2)cn1,-7.29164283935462,-3.47809394424517,-3.85235617371221,-7.42781842261569,0.050880912258912,0.174191548160716
6451,DDQZPQRMDMYYAJ-UHFFFAOYNA-N,N#CC(C#N)=C1C=CSC(c2ncnc([Si]3(C4COc5nsnc5O4)C=C4OCCOC4=C3)n2)=C1,-5.99928057817971,-3.6704064033176,-4.03761054078161,-6.09176968395767,5.16440558469811,6.02770380429914
6452,OBVZIMTYGPYYJW-UHFFFAOYNA-N,c1cc2nc(-c3cnc(C4COc5cscc5S4)nc3)oc2cc1-c1cnc(C2COc3cscc3S2)nc1,-5.69662116125186,-2.84959616957401,-3.23394451285301,-5.84217298879252,0,3.929315825242
6453,UHCSTVPNMFSKSP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3ncc(-c4c5c(cc6cscc46)N=S=N5)cn3)c2C#N)C(=O)N(C)C1=O,-5.714390745,-3.646325523,-4.15344074765501,-5.84358992350635,8.07353543919707,9.10330866535711
6454,BXVYGAVUQHFKDW-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c3c(c(-c4cnc(-c5c(C#N)csc5C#N)nc4)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-5.877659052,-4.027284906,-4.44139315516096,-5.95706313182742,8.30413662936158,7.93271766407256
6455,HTXBHQSAARWAAK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3cocc3C(=O)c3cccs3)n2)C(=O)N(C)C1=O,-6.3138171774551,-2.69746330558964,-3.22638747735897,-6.42627093668398,0.282846574105914,0.838366601728215
6456,XMIBPBKFJXZIEB-XWQTZBKQNA-N,c1ccc2[nH]c(-c3ncc(-c4ccc5nc(-c6cnc(-c7nc8ccccc8[nH]7)nc6)oc5c4)cn3)nc2c1,-6.07745118068098,-2.9116181415,-3.33070836823126,-6.26200613890421,1.07725274189961,1.68737740324202
6457,GVLPZPVBLLBKDI-UHFFFAOYNA-N,c1cc2nc(-c3cnc(-c4ccc5nsnc5c4)nc3)oc2cc1-c1cnc(-c2ccc3nsnc3c2)nc1,-6.3946753575,-3.1293092175,-3.51710730546418,-6.61250944916494,0.763024956619049,0.929019731936734
6458,QQBLAGSEXDNEGB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3nccc(C4=CC=CC5N=C(F)C(F)=NC45)n3)n2)C(=O)N(C)C1=O,-6.63080236905789,-2.84148117137009,-3.45351464351311,-6.75061075299599,0.09020778572521,0.581386264766592
6459,PBMCLZVILNWROP-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3ccnc(-c4ccncn4)n3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.66045543021608,-3.7036522663994,-4.27169349195701,-6.78076283468187,1.25741984080812,2.14817588972101
6460,UZDLUBTYVVNQPU-VJSLDGLSNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3c(C(=O)O)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-6.53073227985695,-3.80959382890333,-4.21683428237618,-6.61357309313695,2.07748167605338,2.82839391404534
6461,PQWQNEQHHQXGHU-UHFFFAOYNA-N,Cc1nc2csc(-c3sc4ccc(C#N)cc4c3-c3ccnc(C4COc5nsnc5O4)n3)c2nc1C,-6.11089604646656,-2.86289682976709,-3.28784185173542,-6.30425705026359,0.907499118772951,1.38304236947159
6462,HSCDKYDZKYZBNK-VJSLDGLSNA-N,CN1C(=O)C(=Cc2ccc3nc(-c4cnc(-c5oncc5C(=O)O)nc4)oc3c2)C(=O)N(C)C1=O,-7.06981255130506,-3.80958879880249,-4.2522704291535,-7.15705674720399,0.505695395756107,0.868241751379272
6463,UKVRJWSPWUBGSN-VJSLDGLSNA-N,CN1C(=O)C(=Cc2noc(-c3ncc(-c4nc5ccccc5o4)cn3)c2C(=O)O)C(=O)N(C)C1=O,-7.0477485855,-3.4558458315,-3.96981612232923,-7.1290004918986,0.21543282695179,0.561846437668042
6464,YMIUGSLWSAFHPA-VJSLDGLSNA-N,CN1C(=O)C(=Cc2ccc3nc(-c4cnc(-c5nocc5C(=O)O)nc4)oc3c2)C(=O)N(C)C1=O,-6.76487659779863,-3.27760009350221,-3.70831172002695,-6.84344049048664,0.359219472918438,0.725576762640375
6465,AMDZVNJPTWLCAN-VJSLDGLSNA-N,CN1C(=O)C(=Cc2onc(-c3ncc(-c4nc5ccccc5o4)cn3)c2C(=O)O)C(=O)N(C)C1=O,-7.04734037667882,-3.29944131933974,-3.76562884360758,-7.09226809968706,0.101274619680732,0.435197627204333
6466,MTIVECDCJPFZKQ-MPIMZMORNA-N,CN1C(=O)C(=Cc2ncnc(-c3sccc3C(=O)O)n2)C(=O)N(C)C1=O,-6.966114432,-3.53565116892491,-4.11277638216684,-7.04091126495123,0.361110470370362,0.958821957971162
6467,VSDTYBCDAIHJPZ-MPIMZMORNA-N,CN1C(=O)C(=Cc2csc(-c3ncncn3)c2C(=O)O)C(=O)N(C)C1=O,-6.99187388861612,-2.91198231138693,-3.41192930069638,-7.00777470433822,0.000421068458366,0.216480459993845
6468,DSIYBTSFZKFQHH-UHFFFAOYNA-N,C=Cc1ccnc(-c2ccc(C(=O)c3cocc3[Si]3(C=C4C(=O)N(C)C(=O)N(C)C4=O)C=C4OCCOC4=C3)s2)n1,-5.54566273044346,-2.59199826027002,-3.10782763086776,-5.62567815978824,0,0
6469,VMAXWZNSEHOZIF-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccc(C(=O)c4cocc4[SiH]4C=C5OCCOC5=C4)s3)n2)C(=O)N(C)C1=O,-5.54369921945044,-3.57070174434498,-4.07845876209321,-5.65846595570194,0,0
6470,HGSMKASZTVTKPK-XWQTZBKQNA-N,CN1C(=O)C(=Cc2onc(C3=C4C(=O)N(C)C(c5cscc5C(=O)O)=C4C(=O)N3C)c2C(=O)O)C(=O)N(C)C1=O,-5.59571068222776,-3.49013084900866,-3.97288817073518,-5.68036404987545,0,0
6471,QOJOLPGDTAVZBD-UHFFFAOYNA-N,N#CC(C#N)=C1C=C(c2cc(F)c(C3=CC(=C(C#N)C#N)C=C(C(F)(F)F)O3)c3nsnc23)OC(C(F)(F)F)=C1,-6.84983273946345,-4.52253501282489,-4.73229219873743,-6.92454650020402,2.08609174779151,1.67508627105426
6472,SPBXLHGKGIPTBU-UHFFFAOYNA-N,N#CC(C#N)=C1C=C(c2ccncn2)OC(c2cc(F)c(C3=CC(=C(C#N)C#N)C=C(c4ccncn4)O3)c3nsnc23)=C1,-6.57875930783124,-4.40844226417264,-4.62686821062073,-6.64580007905528,3.26995192539068,2.84352062447614
6473,IDNSKCBFYVHSCU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3cocc3-c3c(F)ccc4nsnc34)s2)C(=O)N(C)C1=O,-6.51039666822447,-3.31038935832094,-3.75312036523422,-6.54547340323564,0.800779122657786,1.82644297829863
6474,YXFLKDBCGWIODE-UHFFFAOYNA-N,N#CC1=CC(=C(C#N)C#N)C=C(c2cc(F)c(C3=CC(=C(C#N)C#N)C=C(C#N)O3)c3nsnc23)O1,-6.94839135346837,-4.64968063948466,-4.80421018739315,-6.96440607021787,1.71539020182664,1.41611617244896
6475,YKIZXAACDMHWAG-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c3c(c(-c4cocc4C(=O)c4ccc(C#N)s4)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-5.81997166066439,-3.93561659277153,-4.47853761911015,-5.89147103243688,8.53211853914391,8.49801560101166
6476,WXQAPZLSYBIETI-RPGFEBOUNA-N,N#CC(C#N)=C1C=C(C(=O)O)OC(c2cc(F)c(C3=CC(=C(C#N)C#N)C=C(C(=O)O)O3)c3nsnc23)=C1,-6.6408857040049,-4.33539776649279,-4.44715332441306,-6.7012362268734,2.86957609950045,2.69080817998872
6477,YEARWIJQNDHFCI-UHFFFAOYNA-N,C=Cc1ccnc(-c2ncnc(-c3c(F)cc(C=C4C(=O)N(C)C(=O)N(C)C4=O)c4nsnc34)n2)n1,-6.87969566523392,-3.65476239683452,-3.94450215016629,-6.93572880132371,0.609979793804116,0.940764829030536
6478,KRAOGDJGPFWZDZ-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ncnc(-c4c(F)ccc5nsnc45)n3)n2)C(=O)N(C)C1=O,-6.90561382092433,-3.53298525215609,-3.80874698623873,-6.93378245625326,0.442721654760098,0.690202281483047
6479,WNYWDNZHJKMXLJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cnc(-c5c6ccsc6nc6sc(F)c(F)c56)nc4)cc3o2)C(=O)N(C)C1=O,-6.08154105280928,-3.60915500706228,-4.08112476424797,-6.20786261153816,4.14182890318413,5.14803121848568
6480,AKLCNKVQVFRSKM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3c(-c4ncc(-c5ccc6ncoc6c5)cn4)c4c(F)c(F)sc4nc3s2)C(=O)N(C)C1=O,-6.21632651278261,-3.31805381207272,-3.86229532132623,-6.35718857923663,1.85563588987146,3.27662038316127
6481,GXTXANNKOMYSNU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3cnc(C4=CC=CC5N=C(F)C(F)=NC45)nc3)c2C#N)C(=O)N(C)C1=O,-6.61053281209569,-3.61475692998618,-4.04247126166002,-6.66766181306608,1.18396082883842,2.14575742535755
6482,NBIKOKHZROEXNE-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3ncc(-c4sc(C#N)cc4C#N)cn3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.6629365903,-3.96852927870531,-4.45798354515997,-6.76058132395389,1.95913353850151,2.4278148243824
6483,PFODIYDRSNOORD-NSJMMFDCNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3ccnc(-c4sccc4C(=O)O)n3)s2)C(=O)N(C)C1=O,-6.4626649488002,-3.4398760275918,-4.11128689200387,-6.57938805960132,1.23883238971976,2.77272897932145
6484,TUJKRNOVRJODIX-NSJMMFDCNA-N,CN1C(=O)C(=Cc2csc(-c3nccc(-c4occc4C(=O)c4cccs4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.45028282101595,-2.69430365394081,-3.31522083024006,-6.56439337390414,0.129683089876727,0.724010204497113
6485,CPJAFERMLMXXFP-NSJMMFDCNA-N,CN1C(=O)C(=Cc2scc(-c3c(-c4ncccn4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.68164207205431,-3.12883140259325,-3.59496880459766,-6.77628732346395,0.297581563999218,0.707645180140867
6486,KFEFSCIOHSBBCJ-UHFFFAOYNA-N,CN1C(=Cc2ncc(-c3ccnc(-c4c(C#N)csc4C#N)n3)nn2)C(c2ccccc2)(c2ccccc2)c2ccccc21,-5.57225112505824,-2.74046183660756,-3.08940554635801,-5.6126839894774,0,0
6487,AZXVZYHINGURCM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ccnc(-c4cocc4C(=O)c4cccs4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.55258629975299,-3.72798177440423,-4.17648689539483,-6.70333704552876,1.6894642760051,2.29840540682107
6488,GBMGUEHXHDPDRZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2nccc(-c3c(F)ccc4nsnc34)n2)C(=O)N(C)C1=O,-6.52951724898284,-3.11043707753682,-3.48367427130142,-6.57581877559755,0.479829170014704,0.948642002317371
6489,SUWSTKUMGKLEKO-UHFFFAOYNA-N,N#Cc1cocc1C(=O)c1sccc1-c1nc(F)c(-c2ccsc2C(=O)c2cocc2C#N)c2nsnc12,-6.5105586902948,-3.37840377680606,-3.50063066039182,-6.55992342637668,0.906960373600424,1.06706782590745
6490,HKOJVKSVPOIAOA-RPGFEBOUNA-N,O=C(O)c1cocc1C(=O)c1sccc1-c1nc(F)c(-c2ccsc2C(=O)c2cocc2C(=O)O)c2nsnc12,-6.55420902300866,-3.5941610285297,-3.74724256284836,-6.64096642513822,1.33074534964333,1.43120961841067
6491,FZXORLWJQFRRTM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3nccc(-c4c(F)c(F)cc5nsnc45)n3)c3nsnc23)C(=O)N(C)C1=O,-6.60822634698615,-3.38828502019375,-3.70790828929394,-6.68713680245327,0.737065881176053,1.18252909515223
6492,GKDFPSCGGBISEZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ccnc(-c4cc(F)cc5nsnc45)n3)c3nsnc23)C(=O)N(C)C1=O,-6.64594279221252,-3.66488189271808,-3.98841613176108,-6.75728711389125,1.19369250798135,1.5798381644694
6493,JAZQEUOMDPOFPE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ccnc(-c4ccncn4)n3)c2C#N)C(=O)N(C)C1=O,-7.26098480508929,-3.59373647604769,-4.03573537051321,-7.30650004450498,0.139182492607351,0.407361851360748
6494,IOQJLKMIXROQCC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3nccc(-c4sc(C#N)cc4C#N)n3)n2)C(=O)N(C)C1=O,-7.139694066141,-3.57511607577634,-4.13466579324265,-7.26899158427536,0.221574832536761,0.508551227642467
6495,URTQZBXEIRYKOI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3sc4ccc(C#N)cc4c3-c3nccnn3)n2)C(=O)N(C)C1=O,-6.52164822399273,-3.22058061195802,-3.66891231835584,-6.68435592194517,0.655575424787422,1.09220870156293
6496,STIDPKYCYANMIZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3ccnc(C4=CC=CC5N=C(F)C(F)=NC45)n3)n2)C(=O)N(C)C1=O,-6.23408359004752,-3.58307638648018,-4.06451643506027,-6.27144159912577,2.88879261646889,4.59711773671333
6497,BXWDZPJZIBNHED-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3nccc(-c4ncccn4)n3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.34192496149327,-3.41607662959504,-3.97011043778232,-6.44649252794602,1.63547819756268,3.11013219794099
6498,LYRFMZWQNNDEQA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3c(-c4ncccn4)sc4ccc(C#N)cc34)c3c2SCCS3)C(=O)N(C)C1=O,-6.01371562704368,-2.88440676449712,-3.38886418621205,-6.14161426924124,1.17697346236478,2.55318045968604
6499,WVXGIJVZZKCXDS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3sc4ccc(C#N)cc4c3-c3scc4c3SCCS4)n2)C(=O)N(C)C1=O,-5.76552782960021,-3.53956032570431,-3.93788153140059,-5.84486818933901,6.7045151192648,8.27141384113768
6500,SCSIBPJCLOSRPB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ncc(-c5ccc(C(=O)c6ccoc6)s5)cn4)cc3o2)C(=O)N(C)C1=O,-6.38937877310439,-3.46371120735104,-3.98607976541758,-6.51862154364959,1.58921402976311,2.74267354041094
6501,OZQLPTMHKNWTSX-UHFFFAOYNA-N,CN1C(=O)C(=Cc2occc2C(=O)c2ccc(-c3cnc(-c4ccc5ncoc5c4)nc3)s2)C(=O)N(C)C1=O,-6.31161714628588,-3.2381547555,-3.78583290718875,-6.42307711440269,1.18304621073151,2.59983898063234
6502,CBTUVSLJMIZOSG-UHFFFAOYNA-N,N#Cc1ncc(-c2ccc(C(=C(c3ccccc3)c3ccc(-c4cnc(C#N)nn4)cc3)c3ccccc3)cc2)nn1,-6.19482746956834,-3.29056142174741,-3.74366708861765,-6.30430435028219,1.85322085512068,3.17545072792825
6503,FORBIXMVWYZIEN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3nccc(-c4scc5c4SCCO5)n3)n2)C(=O)N(C)C1=O,-6.1240331129413,-2.7492212303112,-3.27615757048992,-6.27038917169742,0.654019528633786,1.48490697029303
6504,CFFBVCKAFRAKKX-BLHHPTNJNA-N,O=C(O)c1ncc(-c2ccc(C(=C(c3ccccc3)c3ccc(-c4cnc(C(=O)O)nn4)cc3)c3ccccc3)cc2)nn1,-6.19487858643758,-3.26333410385453,-3.7721097226948,-6.341649079235,1.75163239050814,3.03969146284427
6505,KGFMYWXJOYEFCB-GLAYEKRENA-N,CN1C(=O)C(=Cc2scc(-c3ncc(-c4ccc5c(c4)sc4cccc6ccn5c64)cn3)c2C(=O)O)C(=O)N(C)C1=O,-5.5781420395363,-2.99286251375504,-3.52782084663729,-5.71865370193165,0,7.16203383880621
6506,YANWTICGCGECRU-GLAYEKRENA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6cnc(-c7cscc7C(=O)O)nc6)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.81029274144095,-2.93172732203418,-3.4111654418458,-5.96089143594094,2.35180399889738,4.03128554704498
6507,XIQWSLFAQLVLDM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3nccc(-c4sc(C#N)cc4C#N)n3)nn2)C(=O)N(C)C1=O,-6.74344017644051,-3.69775690009574,-4.27149279709916,-6.8465817121334,0.979090629438365,1.87457276968693
6508,QVELFKWWHIIGGZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ccnc(-c4nccnn4)n3)c2C#N)C(=O)N(C)C1=O,-6.7600869151693,-3.57992945857499,-4.03408337019915,-6.82524708132955,0.714716475910633,1.4454416665748
6509,VYHWJUADBIUFSG-UHFFFAOYNA-N,CN1C(=O)C(=C[Si]2(c3ccnc(-c4cc(F)cc5nsnc45)n3)C=C3OCCOC3=C2)C(=O)N(C)C1=O,-5.9048704365,-2.83416042731359,-3.1571988424845,-5.91356315199317,1.43975066054002,2.85148985121742
6510,YBBKVBMEFMSDJV-UHFFFAOYNA-N,Nc1ccc(C2=CC=C(c3cnc(C4=CC=C(c5ccc(N)cc5)C5N=C(F)C(F)=NC45)nc3)C3N=C(F)C(F)=NC23)cc1,-5.02344685899467,-2.46124290918886,-2.81515944651719,-5.16089201160835,0,0
6511,BXXLQQFBVNGQIH-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc(-c3ncnc(-c4cscc4C(=O)O)n3)c3c2SCCS3)C(=O)N(C)C1=O,-6.12256146582736,-3.34700019039862,-3.80713470720384,-6.20306460542872,2.45138796499062,4.14048264425804
6512,VHXDUGQCTOZLQU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2scc(-c3ncnc(-c4scc5c4SCCS5)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.95541747919062,-3.08739104915187,-3.61839744599424,-6.03337062366703,2.25204830821034,4.59387774407436
6513,XWVFEOIYUMDEBK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3cocc3C(=O)c3ccc(-c4ccncn4)s3)c3nsnc23)C(=O)N(C)C1=O,-6.5806892260754,-3.29982559213246,-3.74434654650279,-6.66093782398475,0.661876602706788,1.36496039763538
6514,LWEPXRNSRCSXOK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3ccc(C(=O)c4cocc4-c4cc(F)cc5nsnc45)s3)n2)C(=O)N(C)C1=O,-6.56811069527835,-2.97739649982375,-3.3791195406148,-6.676787904065,0.278123841000823,0.600274183265275
6515,PFGYVDCJAGAXCM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(C4=CC=CC5N=C(F)C(F)=NC45)n3)c3nsnc23)C(=O)N(C)C1=O,-6.77383560061283,-3.61745728911948,-3.9613126075181,-6.84484308014187,0.742677778477999,1.22114004774478
6516,BOSGLNHOUWSKBC-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3ncnc(-c4c(F)c(F)cc5nsnc45)n3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.74518830744151,-3.77918005976098,-4.06499782297667,-6.84245076215037,1.16723967601466,1.44734292987232
6517,BRYASEUIDJPBAJ-UHFFFAOYNA-N,O=c1ccccn1C1=CC=C(c2cnc(C3=CC=C(n4ccccc4=O)C4N=C(F)C(F)=NC34)nc2)C2N=C(F)C(F)=NC12,-5.94676356091084,-2.88341362535023,-3.16634615566508,-6.00626638183317,1.44405400879952,2.30864766978379
6518,XZZLVRPFTBZSPS-UHFFFAOYNA-N,FC1=NC2C(c3cnc(C4=CC=C(C(F)(F)F)C5N=C(F)C(F)=NC45)nc3)=CC=C(C(F)(F)F)C2N=C1F,-6.6667892025,-3.2925775245,-3.67226887226078,-6.84409675845667,0.502850208922512,0.686758421435642
6519,HEJFOXXWXPAERC-MPIMZMORNA-N,CN1C(=O)C(=Cc2ncnc(-c3nocc3C(=O)O)n2)C(=O)N(C)C1=O,-7.59295772810365,-3.75364630419206,-4.24807092783524,-7.65801071380412,0.032163471185379,0.211736423342688
6520,QWAWDHJFJGLHJW-MPIMZMORNA-N,CN1C(=O)C(=Cc2onc(-c3ncncn3)c2C(=O)O)C(=O)N(C)C1=O,-7.54485840740544,-3.61660167847183,-4.12181726700272,-7.5837341346465,0.01271055897066,0.206767185488098
6521,OUHCWNMSBMOYOU-UHFFFAOYNA-N,FC1=NC2C(c3cnc(C4=CC=C(c5ccncn5)C5N=C(F)C(F)=NC45)nc3)=CC=C(c3ccncn3)C2N=C1F,-6.17312055201749,-3.30413821955455,-3.71894732645796,-6.31482777424411,2.00951480551025,2.97909000588606
6522,IYALULIIYKZNAS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3cocc3C(=O)c3ccc(-c4cncnn4)s3)c3nsnc23)C(=O)N(C)C1=O,-6.57665637540261,-3.56041840313592,-3.95982912240333,-6.68377180797736,1.17501145347656,1.83561126630674
6523,VZFMXFXLWKZFSD-UHFFFAOYNA-N,O=C(c1ccc(-c2c(F)c(F)c(C3COc4nsnc4O3)c3nsnc23)s1)c1cocc1-c1ncccn1,-6.44552278440241,-3.43093010351175,-3.78178428239011,-6.61586923551634,1.27383715745972,1.59957259178968
6524,CVTYGRBTNPCHRY-PKRZOPRNNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3cnc(C(=O)O)nc3)O2)C(=O)N(C)C1=O,-6.98470062588753,-4.40857824216566,-4.97459364474416,-7.05788190979724,1.56440450374751,0.681483906063476
